customer,age,gender,merchant,zipMerchant,category,amount,fraud
2143498560,4,0,13697346,2,14,420.1,1
21548873226,1,0,11198415165,2,8,532.02,1
21849046345,4,1,11198415165,2,8,254.21,1
2375144053,6,1,1840466850,2,6,330.49,1
21350963410,5,1,1840466850,2,6,310.54,1
2623601481,3,0,1480139044,2,1,431.88,1
223740594,3,0,1480139044,2,1,21.12,1
2445134555,0,1,1480139044,2,1,355.52,1
2447271561,3,0,1480139044,2,1,637.86,1
21883962820,3,1,1480139044,2,1,696.49,1
244151986,1,1,1480139044,2,1,111.4,1
21978250683,3,1,1480139044,2,1,649.1,1
21334695551,2,1,1480139044,2,1,255,1
21568308501,3,0,13697346,2,14,212.26,1
21175850429,4,0,13697346,2,14,319.96,1
21575599226,4,1,1980657600,2,7,454.59,1
2995844287,5,1,1980657600,2,7,632.59,1
21667161948,3,0,12011752106,2,4,219.58,1
21667161948,3,0,12011752106,2,4,353.69,1
2980181294,4,1,1980657600,2,7,81.92,1
21275518867,5,1,1980657600,2,7,837.46,1
21840859519,3,1,1855959430,2,9,152.8,1
2454240137,5,0,1855959430,2,9,133.05,1
21935661715,2,0,12122776122,2,11,840.31,1
21849046345,4,1,12122776122,2,11,70.54,1
21567385001,2,1,1495352832,2,13,1331.09,1
2655625028,6,1,1495352832,2,13,4221.57,1
21849046345,4,1,1732195782,2,13,1688.02,1
21273692645,3,0,1732195782,2,13,5448.07,1
21928842916,2,0,1732195782,2,13,5337.77,1
2721654925,2,0,1732195782,2,13,2502.26,1
2831905583,3,0,12122776122,2,11,589.21,1
22055156879,3,1,12122776122,2,11,949.49,1
21007572087,2,1,1480139044,2,1,794.96,1
21175850429,4,0,1480139044,2,1,34.65,1
2587299231,2,1,1480139044,2,1,271.84,1
2330615170,2,1,1480139044,2,1,790.85,1
216723337,4,0,11649169323,2,7,502.09,1
21572610482,3,1,11649169323,2,7,369.29,1
2756645719,2,1,12122776122,2,11,466.62,1
21728122351,3,1,12122776122,2,11,352.2,1
2828968085,1,1,1480139044,2,1,111.3,1
21464489812,4,0,1480139044,2,1,354.22,1
21572610482,3,1,11649169323,2,7,304.06,1
2576358551,6,0,11649169323,2,7,120.85,1
2374616385,1,1,11888755466,2,2,506.9,1
2374616385,1,1,11888755466,2,2,385.29,1
21769927077,2,1,1480139044,2,1,885.85,1
2484268062,3,1,1480139044,2,1,465.86,1
2841747618,3,0,11741626453,2,7,528.45,1
2353985741,2,0,11741626453,2,7,74.69,1
21245363669,5,1,1732195782,2,13,2431.87,1
21524019070,3,0,1732195782,2,13,868.87,1
21464489812,4,0,1980657600,2,7,184.25,1
2993027768,3,1,1980657600,2,7,346.65,1
2218446443,2,0,11888755466,2,2,964.3,1
2840054516,2,1,11888755466,2,2,293.37,1
257136184,6,1,1980657600,2,7,16.6,1
2150587559,2,1,1980657600,2,7,98.34,1
2587216359,5,1,1732195782,2,13,1330.03,1
21478081031,4,1,1732195782,2,13,5771.18,1
21994736634,4,1,1855959430,2,9,97.66,1
2234264885,3,1,1855959430,2,9,10.84,1
21978250683,3,1,13697346,2,14,317.26,1
2811312110,3,1,13697346,2,14,282.63,1
2512338137,3,0,1732195782,2,13,2364.02,1
2512338137,3,0,1732195782,2,13,2113.29,1
21275518867,5,1,1980657600,2,7,47.56,1
2402758720,3,1,1980657600,2,7,310.53,1
21312615175,4,1,12011752106,2,4,254.87,1
2832611882,3,0,12011752106,2,4,144.01,1
21134333439,3,0,1980657600,2,7,257.1,1
21799589925,5,0,1980657600,2,7,587.38,1
21079254393,1,1,1980657600,2,7,497.36,1
2895105444,3,1,1980657600,2,7,500.86,1
22137381129,1,0,1480139044,2,1,10.56,1
21575599226,4,1,1480139044,2,1,729.12,1
2218446443,2,0,1857378720,2,4,512.13,1
21777502922,2,1,1857378720,2,4,272.09,1
2417267123,2,1,1732195782,2,13,3905.2,1
21271627744,4,1,1732195782,2,13,2070.36,1
2404075543,4,0,1980657600,2,7,491.46,1
21338125837,3,1,1980657600,2,7,207.97,1
2156263401,4,1,1855959430,2,9,285.73,1
2617723960,4,1,1855959430,2,9,299.64,1
21450140987,4,1,1980657600,2,7,481.91,1
2402758720,3,1,1980657600,2,7,549.03,1
22018553540,4,1,1980657600,2,7,105.58,1
21777502922,2,1,1980657600,2,7,281.93,1
286186949,2,1,1732195782,2,13,2859.43,1
2619464090,5,0,1732195782,2,13,4177.26,1
21275518867,5,1,1547558035,2,10,705.42,1
22084566155,2,1,1547558035,2,10,83.51,1
21572610482,3,1,13697346,2,14,146.7,1
21499701993,3,0,13697346,2,14,232.24,1
2204205576,3,1,1480139044,2,1,274.54,1
22136422351,2,1,1480139044,2,1,719.74,1
21978250683,3,1,117379832,2,7,294.23,1
21214929092,3,0,117379832,2,7,10.15,1
21350963410,5,1,117379832,2,7,2.21,1
22025967620,3,1,117379832,2,7,56.11,1
2296571542,2,1,13697346,2,14,366.57,1
22027325203,5,1,13697346,2,14,333.36,1
21175850429,4,0,1480139044,2,1,1150.44,1
21237476993,1,0,1480139044,2,1,1090.44,1
21345265337,2,0,11535107174,2,8,475.95,1
21849046345,4,1,11535107174,2,8,31.02,1
2965801920,3,1,1480139044,2,1,116.08,1
21709958311,6,0,1480139044,2,1,227.11,1
21073865173,4,1,1980657600,2,7,601.29,1
21541237057,2,1,1980657600,2,7,914.82,1
21849046345,4,1,1980657600,2,7,621.87,1
21928005021,1,1,1980657600,2,7,69.77,1
2375144053,6,1,1980657600,2,7,284.03,1
21317710133,3,0,1980657600,2,7,69.11,1
21350963410,5,1,1480139044,2,1,56.15,1
21382187685,1,1,1480139044,2,1,246.18,1
21860405125,1,1,1480139044,2,1,757.12,1
21592279480,2,0,1480139044,2,1,690.01,1
21214929092,3,0,11888755466,2,2,24.64,1
2183456137,1,0,11888755466,2,2,340.15,1
21195893546,5,0,178078399,2,8,388.01,1
21572610482,3,1,178078399,2,8,351.73,1
2608547225,2,1,1480139044,2,1,536.8,1
21464489812,4,0,1480139044,2,1,885.57,1
21334695551,2,1,1480139044,2,1,129.84,1
255178455,3,0,1480139044,2,1,1197.16,1
2195373250,3,0,1980657600,2,7,437.57,1
2375459759,2,1,1980657600,2,7,385.85,1
285075290,3,1,1480139044,2,1,120.53,1
22113737065,2,1,1480139044,2,1,1032.72,1
21572610482,3,1,13697346,2,14,350.32,1
21338125837,3,1,13697346,2,14,291.52,1
21685492470,2,1,1980657600,2,7,678.3,1
2617723960,4,1,1980657600,2,7,544.14,1
2515668508,3,1,11888755466,2,2,234.76,1
2611182051,2,1,11888755466,2,2,81.86,1
21001065306,1,0,1480139044,2,1,906.87,1
22055156879,3,1,1480139044,2,1,245.34,1
2759236361,5,0,1980657600,2,7,205.43,1
2759236361,5,0,1980657600,2,7,15.8,1
21275518867,5,1,1480139044,2,1,238.65,1
2806399525,2,1,1480139044,2,1,33.86,1
22007848056,1,0,11873032707,2,4,419.27,1
2951689990,3,1,11873032707,2,4,66.55,1
2447271561,3,0,1732195782,2,13,313.87,1
2226946948,3,0,1732195782,2,13,379.28,1
22004941826,2,1,11873032707,2,4,6.08,1
21572610482,3,1,11873032707,2,4,638.97,1
2655866157,5,0,13697346,2,14,392.35,1
2806399525,2,1,13697346,2,14,423.57,1
21597422235,3,1,1209847108,2,8,523.1,1
21849046345,4,1,1209847108,2,8,4.37,1
2617723960,4,1,150039827,2,1,130.56,1
2704456922,2,0,150039827,2,1,590.1,1
21849046345,4,1,1480139044,2,1,390.63,1
2587299231,2,1,1480139044,2,1,964.91,1
2806399525,2,1,1855959430,2,9,395.61,1
21367581052,4,0,1855959430,2,9,46.08,1
295356,1,0,1480139044,2,1,80.41,1
21175850429,4,0,1480139044,2,1,926.06,1
2832611882,3,0,1480139044,2,1,290.69,1
2547610089,4,1,1480139044,2,1,108.57,1
21994736634,4,1,1480139044,2,1,805.91,1
2323852731,2,1,1480139044,2,1,540.7,1
21476505660,1,1,11294758098,2,14,350.58,1
21342849651,1,0,11294758098,2,14,276.31,1
22113737065,2,1,11649169323,2,7,187.59,1
22126563017,3,1,11649169323,2,7,376.97,1
21849046345,4,1,11294758098,2,14,297.62,1
2195373250,3,0,11294758098,2,14,367.83,1
21839662768,3,1,1855959430,2,9,215.21,1
21839662768,3,1,1855959430,2,9,12.09,1
234111179,4,1,11294758098,2,14,321.47,1
21883962820,3,1,11294758098,2,14,438.55,1
21978250683,3,1,1480139044,2,1,353.62,1
21350963410,5,1,1480139044,2,1,415.19,1
21236533874,2,0,1980657600,2,7,442.07,1
21994736634,4,1,1980657600,2,7,62.4,1
2297432139,2,1,1855959430,2,9,390.99,1
21269288419,3,0,1855959430,2,9,153.99,1
21404684380,5,1,1480139044,2,1,408.29,1
2375459759,2,1,1480139044,2,1,669.91,1
21489632788,3,1,1980657600,2,7,350.72,1
21275518867,5,1,1980657600,2,7,200.85,1
2312053639,3,0,1980657600,2,7,234.73,1
21489632788,3,1,1980657600,2,7,698.48,1
2910454738,4,1,1980657600,2,7,707.91,1
2704456922,2,0,1980657600,2,7,191.13,1
21978250683,3,1,1732195782,2,13,2510.55,1
21398865038,3,1,1732195782,2,13,4076.42,1
21127069069,2,1,11198415165,2,8,317.01,1
21572610482,3,1,11198415165,2,8,248.4,1
2806399525,2,1,11649169323,2,7,46.83,1
2553434543,2,0,11649169323,2,7,356.59,1
2143498560,4,0,117379832,2,7,79.81,1
21881495517,1,0,117379832,2,7,230.1,1
2810002129,2,1,1732195782,2,13,1566.97,1
2822948524,3,1,1732195782,2,13,2413.18,1
21375956198,3,1,1480139044,2,1,343.02,1
21223439629,4,0,1480139044,2,1,250.5,1
21127069069,2,1,13697346,2,14,298.3,1
21877622224,2,0,13697346,2,14,417.68,1
2218446443,2,0,1980657600,2,7,295.48,1
2204205576,3,1,1980657600,2,7,156,1
257136184,6,1,1732195782,2,13,4969.59,1
21572610482,3,1,1732195782,2,13,3079.64,1
21464489812,4,0,1980657600,2,7,220.31,1
2985141335,5,1,1980657600,2,7,594.42,1
211453786,3,0,1980657600,2,7,263.47,1
2809005315,2,1,1980657600,2,7,85.96,1
21728122351,3,1,1732195782,2,13,1081.97,1
2623601481,3,0,1732195782,2,13,2372.22,1
21983968298,4,0,1480139044,2,1,1191.42,1
2806399525,2,1,1480139044,2,1,512.48,1
21981089677,4,0,13697346,2,14,351.9,1
2189036899,0,1,13697346,2,14,395.07,1
21055224400,3,1,1980657600,2,7,53.79,1
21464489812,4,0,1980657600,2,7,552.3,1
21685492470,2,1,1209847108,2,8,240.22,1
2537423962,3,1,1209847108,2,8,390.07,1
21334695551,2,1,1980657600,2,7,907.94,1
21350963410,5,1,1980657600,2,7,382.17,1
2231476583,1,0,1855959430,2,9,477.46,1
21181615831,3,0,1855959430,2,9,229.14,1
2806399525,2,1,1480139044,2,1,45.79,1
22113737065,2,1,1480139044,2,1,239.43,1
2660024200,2,1,1980657600,2,7,532.32,1
21978250683,3,1,1980657600,2,7,135.95,1
21112424232,3,1,1480139044,2,1,313,1
2931370744,2,1,1480139044,2,1,886.7,1
21275518867,5,1,1980657600,2,7,458.43,1
21986701933,3,1,1980657600,2,7,595.16,1
22109575612,5,0,1732195782,2,13,2017.67,1
21057813963,2,1,1732195782,2,13,149.22,1
22113737065,2,1,1480139044,2,1,785.08,1
21076053396,4,0,1480139044,2,1,768.7,1
2969824969,4,1,12080407379,2,13,1649.5,1
21815102713,4,1,12080407379,2,13,2929.84,1
2811312110,3,1,1980657600,2,7,516.58,1
2407936671,2,1,1980657600,2,7,64.15,1
2637279747,4,1,13697346,2,14,259.37,1
2365096731,3,0,13697346,2,14,333.94,1
2800272493,2,1,11649169323,2,7,661.42,1
21978250683,3,1,11649169323,2,7,167.59,1
2218446443,2,0,11873032707,2,4,622.29,1
2525850964,2,1,11873032707,2,4,255.84,1
22055489140,5,0,1151143676,2,5,303.39,1
2279936687,3,1,1151143676,2,5,210.79,1
21994736634,4,1,1980657600,2,7,323.24,1
21649412954,4,0,1980657600,2,7,212.29,1
21237476993,1,0,12122776122,2,11,421.66,1
2704456922,2,0,12122776122,2,11,825.64,1
2296571542,2,1,11535107174,2,8,168.88,1
2877486986,0,1,11535107174,2,8,206.44,1
2758849918,2,1,11198415165,2,8,61.01,1
21275518867,5,1,11198415165,2,8,160.74,1
21275518867,5,1,11888755466,2,2,136.7,1
21282333137,2,1,11888755466,2,2,97.83,1
223582994,2,1,1480139044,2,1,324.34,1
2189036899,0,1,1480139044,2,1,372.5,1
2430880678,2,0,1480139044,2,1,135.01,1
2119537158,4,1,1480139044,2,1,75.25,1
2402571153,4,0,1855959430,2,9,305.25,1
2806399525,2,1,1855959430,2,9,57.14,1
21788210321,2,1,12011752106,2,4,526.32,1
2655866157,5,0,12011752106,2,4,530.99,1
21020019215,4,1,1480139044,2,1,853.6,1
22004941826,2,1,1480139044,2,1,369.28,1
2126638730,3,1,1980657600,2,7,524.27,1
21849046345,4,1,1980657600,2,7,307.44,1
2100045114,4,0,1732195782,2,13,3902.93,1
2879260717,2,0,1732195782,2,13,2590.21,1
21163388474,2,1,1855959430,2,9,195.81,1
21849046345,4,1,1855959430,2,9,168.62,1
21020019215,4,1,1980657600,2,7,741.51,1
21464489812,4,0,1980657600,2,7,633.79,1
2382331420,4,1,1480139044,2,1,1179.38,1
21275518867,5,1,1480139044,2,1,903.76,1
2183270065,0,1,1547558035,2,10,340.2,1
2806399525,2,1,1547558035,2,10,248.34,1
21175850429,4,0,178078399,2,8,201.54,1
2187473376,2,1,178078399,2,8,490.99,1
21275518867,5,1,1547558035,2,10,226.5,1
21728122351,3,1,1547558035,2,10,531.43,1
21947400039,2,0,1980657600,2,7,331.54,1
21175850429,4,0,1980657600,2,7,450.9,1
2587299231,2,1,1980657600,2,7,168.91,1
22025967620,3,1,1980657600,2,7,794.27,1
22021849962,4,1,1151143676,2,5,100.71,1
2170002529,2,1,1151143676,2,5,212.39,1
2739658140,2,0,1857378720,2,4,21.42,1
2906611945,2,0,1857378720,2,4,389.7,1
244151986,1,1,11649169323,2,7,176.59,1
2576436654,6,1,11649169323,2,7,570.25,1
21327677398,2,0,1980657600,2,7,536.53,1
21275518867,5,1,1980657600,2,7,276.93,1
21733778992,2,1,1980657600,2,7,131.41,1
21275518867,5,1,1980657600,2,7,126.16,1
21746579125,2,1,1547558035,2,10,312.16,1
2910454738,4,1,1547558035,2,10,394.05,1
2617723960,4,1,1480139044,2,1,330.65,1
2843090653,4,1,1480139044,2,1,424.99,1
2784046647,2,0,1480139044,2,1,548.91,1
2676229147,2,0,1480139044,2,1,118.25,1
2272748313,4,0,1923029380,2,11,527.29,1
21978250683,3,1,1923029380,2,11,39.82,1
2656901929,4,0,1923029380,2,11,402.17,1
2617723960,4,1,1923029380,2,11,771.1,1
21994736634,4,1,1480139044,2,1,879.95,1
21791524453,2,1,1480139044,2,1,805.01,1
2374616385,1,1,1480139044,2,1,106.79,1
2811312110,3,1,1480139044,2,1,757.85,1
2882083718,3,0,1480139044,2,1,19.77,1
22113737065,2,1,1480139044,2,1,902.89,1
22113737065,2,1,11353266412,2,4,434.5,1
2428024823,3,0,11353266412,2,4,339.07,1
21404684380,5,1,1855959430,2,9,58.68,1
21203244235,3,1,1855959430,2,9,38.68,1
21175850429,4,0,1980657600,2,7,4.99,1
21849046345,4,1,1980657600,2,7,638.84,1
21990714179,3,0,11888755466,2,2,451.63,1
21990714179,3,0,11888755466,2,2,40.85,1
2910454738,4,1,1857378720,2,4,166.69,1
21160118068,2,0,1857378720,2,4,891.17,1
2417267123,2,1,1840466850,2,6,1071.69,1
2218446443,2,0,1840466850,2,6,630.86,1
21350963410,5,1,1480139044,2,1,139.37,1
21771537982,2,0,1480139044,2,1,391.05,1
2951578955,2,0,1480139044,2,1,1073.59,1
21175850429,4,0,1480139044,2,1,270.04,1
2806399525,2,1,11535107174,2,8,262.48,1
21334045764,3,1,11535107174,2,8,20.33,1
2828968085,1,1,1480139044,2,1,639.55,1
21849046345,4,1,1480139044,2,1,26.47,1
21849046345,4,1,1980657600,2,7,257.73,1
21305161735,6,0,1980657600,2,7,296.36,1
21978250683,3,1,1480139044,2,1,223.01,1
2629170053,4,0,1480139044,2,1,270.97,1
22113737065,2,1,11649169323,2,7,482.97,1
2587299231,2,1,11649169323,2,7,793.44,1
2296571542,2,1,1980657600,2,7,98.65,1
21928842916,2,0,1980657600,2,7,300.79,1
2390271010,3,1,1480139044,2,1,607.32,1
21592279480,2,0,1480139044,2,1,396.52,1
2792765429,5,0,11888755466,2,2,631.79,1
21350963410,5,1,11888755466,2,2,142.62,1
2521213907,1,0,1855959430,2,9,247.1,1
2913863966,6,0,1855959430,2,9,266.49,1
21572610482,3,1,1732195782,2,13,4810.7,1
2515668508,3,1,1732195782,2,13,2450.37,1
2750714109,3,1,1980657600,2,7,514.56,1
21180936672,2,1,1980657600,2,7,390.24,1
21350963410,5,1,1980657600,2,7,685.93,1
2381446674,5,1,1980657600,2,7,122.48,1
21771537982,2,0,1151143676,2,5,335.35,1
2721654925,2,0,1151143676,2,5,294.82,1
2792765429,5,0,1732195782,2,13,953.75,1
21685492470,2,1,1732195782,2,13,4043.62,1
2515668508,3,1,11198415165,2,8,19.75,1
21350963410,5,1,11198415165,2,8,209.8,1
21523854098,4,0,12011752106,2,4,223.24,1
2461156176,5,1,12011752106,2,4,300.97,1
21350963410,5,1,1855959430,2,9,25.32,1
2218446443,2,0,1855959430,2,9,247.61,1
21572610482,3,1,1480139044,2,1,374.97,1
21994736634,4,1,1480139044,2,1,483.14,1
22052617893,5,1,11294758098,2,14,198.38,1
21545573016,2,1,11294758098,2,14,280.34,1
2275926123,2,0,11198415165,2,8,312.39,1
21127069069,2,1,11198415165,2,8,9.76,1
2806399525,2,1,1732195782,2,13,6532.45,1
2644541754,5,1,1732195782,2,13,6590.61,1
21981089677,4,0,1923029380,2,11,312.28,1
2806399525,2,1,1923029380,2,11,515.87,1
21305161735,6,0,11294758098,2,14,320.04,1
21398865038,3,1,11294758098,2,14,237.5,1
2723509264,4,1,1480139044,2,1,645.17,1
21350963410,5,1,1480139044,2,1,168.45,1
2176878772,2,1,1480139044,2,1,104.79,1
2179390259,4,1,1480139044,2,1,1107.41,1
21175850429,4,0,1480139044,2,1,369.49,1
2159675329,1,1,1480139044,2,1,783.09,1
21562991705,5,1,1209847108,2,8,294.06,1
21777502922,2,1,1209847108,2,8,243.94,1
21175850429,4,0,11294758098,2,14,239.14,1
2553434543,2,0,11294758098,2,14,217.55,1
21906259613,6,1,1980657600,2,7,199.17,1
21275518867,5,1,1980657600,2,7,532.89,1
2159675329,1,1,11888755466,2,2,677.91,1
21080032135,6,1,11888755466,2,2,64.66,1
21372889664,5,1,1980657600,2,7,217.91,1
2806399525,2,1,1980657600,2,7,122.3,1
21982656265,3,0,1480139044,2,1,196.06,1
2855942730,3,1,1480139044,2,1,520.43,1
21978250683,3,1,1840466850,2,6,470.06,1
2594793398,2,1,1840466850,2,6,124.75,1
22105324799,4,0,1732195782,2,13,4043.96,1
2632538178,3,0,1732195782,2,13,2938.68,1
21225533078,2,1,1840466850,2,6,567.69,1
21275518867,5,1,1840466850,2,6,380.26,1
21708261114,4,1,13697346,2,14,351.29,1
244151986,1,1,13697346,2,14,441.59,1
2660024200,2,1,1732195782,2,13,5821.37,1
21112424232,3,1,1732195782,2,13,1771.06,1
2898690183,5,1,1732195782,2,13,1042.53,1
244151986,1,1,1732195782,2,13,457.75,1
2330615170,2,1,1980657600,2,7,415.91,1
2910454738,4,1,1980657600,2,7,963.62,1
21040405455,6,1,11741626453,2,7,55.36,1
2125481968,1,0,11741626453,2,7,751.48,1
21777502922,2,1,11294758098,2,14,311.24,1
2617723960,4,1,11294758098,2,14,211.11,1
22136008441,6,0,1480139044,2,1,261.71,1
21045850211,3,0,1480139044,2,1,855.66,1
21350963410,5,1,1480139044,2,1,5.85,1
21125717761,5,0,1480139044,2,1,788.44,1
21360806205,4,1,11741626453,2,7,568.49,1
21225533078,2,1,11741626453,2,7,213.91,1
2296571542,2,1,1480139044,2,1,179.03,1
2617723960,4,1,1480139044,2,1,11.3,1
21355090926,3,1,11888755466,2,2,906.3,1
22113737065,2,1,11888755466,2,2,360.74,1
2595459074,5,0,1980657600,2,7,701.03,1
21175850429,4,0,1980657600,2,7,471.85,1
2475928775,4,1,11198415165,2,8,496.86,1
2665566426,3,1,11198415165,2,8,79.19,1
21849046345,4,1,1857378720,2,4,914.33,1
21978250683,3,1,1857378720,2,4,510.73,1
21398865038,3,1,11198415165,2,8,123.33,1
21892148523,2,1,11198415165,2,8,565.94,1
2465897830,4,0,11888755466,2,2,248.04,1
21922157108,2,1,11888755466,2,2,197.95,1
21871220408,2,0,1980657600,2,7,190.59,1
2553434543,2,0,1980657600,2,7,147.26,1
2374616385,1,1,1980657600,2,7,571.85,1
21994736634,4,1,1980657600,2,7,78.91,1
21143401925,1,1,1480139044,2,1,263.92,1
21964602402,4,0,1480139044,2,1,137.19,1
2296571542,2,1,1855959430,2,9,35.45,1
21312615175,4,1,1855959430,2,9,142.26,1
22093963973,2,0,1855959430,2,9,171.02,1
21410823375,2,0,1855959430,2,9,255.4,1
22051369004,2,1,1480139044,2,1,87.27,1
22113737065,2,1,1480139044,2,1,1167.2,1
21305161735,6,0,1980657600,2,7,469.24,1
2394488921,5,1,1980657600,2,7,324.16,1
273760959,6,0,1980657600,2,7,134.41,1
216723337,4,0,1980657600,2,7,329.27,1
2806399525,2,1,1840466850,2,6,304.08,1
2721654925,2,0,1840466850,2,6,202.54,1
276313164,3,1,1980657600,2,7,189.81,1
21237248073,3,1,1980657600,2,7,154.36,1
21394467199,3,0,11888755466,2,2,313.02,1
2587299231,2,1,11888755466,2,2,151.92,1
2436675602,2,0,1547558035,2,10,135.56,1
2375144053,6,1,1547558035,2,10,189.95,1
22025967620,3,1,12122776122,2,11,373.51,1
2858160484,0,0,12122776122,2,11,1083.14,1
2433481742,4,1,11888755466,2,2,414.43,1
21348847019,3,0,11888755466,2,2,39.54,1
21383269171,1,1,1923029380,2,11,666.65,1
2806399525,2,1,1923029380,2,11,115.03,1
2806399525,2,1,1855959430,2,9,225.31,1
21978250683,3,1,1855959430,2,9,1.45,1
2914250073,2,0,1980657600,2,7,304.89,1
21728122351,3,1,1980657600,2,7,546.4,1
21838948302,1,0,11741626453,2,7,244.19,1
21886620334,2,1,11741626453,2,7,307.22,1
22113737065,2,1,1980657600,2,7,288.04,1
22136422351,2,1,1980657600,2,7,696.33,1
21978250683,3,1,11198415165,2,8,178.11,1
21609425799,1,1,11198415165,2,8,304.56,1
2793132240,4,1,1980657600,2,7,646.83,1
21112424232,3,1,1980657600,2,7,637.31,1
2484067548,5,0,1151143676,2,5,43.97,1
21551572984,3,0,1151143676,2,5,114.98,1
21657925669,3,1,1480139044,2,1,524.19,1
21928842916,2,0,1480139044,2,1,427.7,1
21819552999,3,0,1732195782,2,13,5749.28,1
2806399525,2,1,1732195782,2,13,2667.58,1
2644541754,5,1,1923029380,2,11,417.81,1
21175684338,2,0,1923029380,2,11,421.39,1
2430880678,2,0,11198415165,2,8,116.11,1
21691073795,2,1,11198415165,2,8,295.69,1
274966273,2,1,11741626453,2,7,529.13,1
2985141335,5,1,11741626453,2,7,11.77,1
21259389151,3,1,1980657600,2,7,1000.42,1
2812882942,1,1,1980657600,2,7,668.12,1
22004941826,2,1,1980657600,2,7,400.7,1
21225533078,2,1,1980657600,2,7,113.83,1
2189036899,0,1,1980657600,2,7,184.8,1
21367581052,4,0,1980657600,2,7,853.54,1
221670075,2,1,11535107174,2,8,349.47,1
2449179311,2,0,11535107174,2,8,143.16,1
21777502922,2,1,11198415165,2,8,74.76,1
21350963410,5,1,11198415165,2,8,298.55,1
21830336096,4,0,1732195782,2,13,861.78,1
2806399525,2,1,1732195782,2,13,2331.43,1
21350963410,5,1,1980657600,2,7,33.75,1
2417267123,2,1,1980657600,2,7,508.02,1
21018783569,2,0,1923029380,2,11,237.15,1
21350963410,5,1,1923029380,2,11,903,1
2515668508,3,1,1480139044,2,1,34.9,1
2313157633,2,0,1480139044,2,1,845.7,1
22113737065,2,1,1480139044,2,1,5.52,1
2806399525,2,1,1480139044,2,1,1008.02,1
21990714179,3,0,11873032707,2,4,329.29,1
21685492470,2,1,11873032707,2,4,390.93,1
21648492699,5,1,13697346,2,14,364.94,1
21846274338,3,0,13697346,2,14,503.72,1
22004941826,2,1,11294758098,2,14,297.26,1
2245117318,3,1,11294758098,2,14,394.68,1
2811312110,3,1,11741626453,2,7,856.15,1
21275518867,5,1,11741626453,2,7,276.28,1
22128712024,2,0,1840466850,2,6,16.96,1
22005372528,6,0,1840466850,2,6,205.57,1
2811312110,3,1,12122776122,2,11,1108.43,1
21175850429,4,0,12122776122,2,11,887.06,1
21275518867,5,1,117379832,2,7,67.15,1
21001065306,1,0,117379832,2,7,55.74,1
2309177915,3,0,1480139044,2,1,163.54,1
2912671040,1,0,1480139044,2,1,74.19,1
2961154945,3,0,1480139044,2,1,384.78,1
21464489812,4,0,1480139044,2,1,219.51,1
234948851,3,1,1980657600,2,7,106.19,1
2611182051,2,1,1980657600,2,7,745.27,1
21350963410,5,1,12011752106,2,4,195.42,1
2699081415,3,1,12011752106,2,4,105.25,1
21980881901,4,0,1480139044,2,1,329.22,1
2811312110,3,1,1480139044,2,1,755.53,1
273760959,6,0,11649169323,2,7,620.22,1
21977646698,3,1,11649169323,2,7,208.06,1
21685492470,2,1,1151143676,2,5,308.41,1
21524019070,3,0,1151143676,2,5,221.39,1
2759940472,2,0,1151143676,2,5,42.01,1
21978250683,3,1,1151143676,2,5,22.58,1
21163388474,2,1,11873032707,2,4,191.41,1
21511148959,4,1,11873032707,2,4,86.04,1
21832119955,4,1,1480139044,2,1,337.3,1
21849046345,4,1,1480139044,2,1,925.48,1
21620127338,2,0,117379832,2,7,509.66,1
21151600429,2,0,117379832,2,7,289.84,1
21464489812,4,0,1480139044,2,1,59.47,1
21572610482,3,1,1480139044,2,1,331.55,1
21050458046,6,0,1980657600,2,7,587.85,1
2806399525,2,1,1980657600,2,7,518.69,1
2806399525,2,1,1980657600,2,7,44,1
21348847019,3,0,1980657600,2,7,532.27,1
21237476993,1,0,1480139044,2,1,24.08,1
2351144071,2,0,1480139044,2,1,213.03,1
21490935984,4,1,1209847108,2,8,443.86,1
2296571542,2,1,1209847108,2,8,303.4,1
2296571542,2,1,1480139044,2,1,242.3,1
21609197353,1,1,1480139044,2,1,9.34,1
2530444699,5,0,1480139044,2,1,723.24,1
2483912131,2,1,1480139044,2,1,254.23,1
21134229140,3,0,1732195782,2,13,2855.07,1
21350963410,5,1,1732195782,2,13,561.06,1
21849046345,4,1,1480139044,2,1,1087.58,1
2656901929,4,0,1480139044,2,1,955.37,1
2422403315,0,1,11198415165,2,8,340.72,1
21947400039,2,0,11198415165,2,8,313.52,1
22113737065,2,1,1480139044,2,1,451.19,1
21849046345,4,1,1480139044,2,1,143.99,1
21389188684,5,0,1480139044,2,1,197.01,1
22091583256,2,1,1480139044,2,1,24.63,1
21175850429,4,0,1480139044,2,1,279.71,1
2629170053,4,0,1480139044,2,1,682,1
21350963410,5,1,11741626453,2,7,247.22,1
2644541754,5,1,11741626453,2,7,791.45,1
2208514238,3,0,1480139044,2,1,464.07,1
2208514238,3,0,1480139044,2,1,17.1,1
21350963410,5,1,1209847108,2,8,152.03,1
22060410910,2,1,1209847108,2,8,26.81,1
2912671040,1,0,1980657600,2,7,540.69,1
21572610482,3,1,1980657600,2,7,264,1
2373733261,4,1,11873032707,2,4,389.05,1
2204633978,2,1,11873032707,2,4,25.03,1
21036903280,4,1,1857378720,2,4,393.26,1
22004941826,2,1,1857378720,2,4,415.01,1
2903333805,3,1,11888755466,2,2,193.92,1
